f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.1,0.2,0.05,0.3,0.15,27,31
0.1,0.2,0.05,0.3,0.2,47,31
0.1,0.2,0.05,0.3,0.25,0,31
0.1,0.2,0.05,0.3,0.3,48,31
0.1,0.2,0.1,0.05,0.05,33,31
0.1,0.2,0.1,0.05,0.1,47,31
0.1,0.2,0.1,0.05,0.15,17,31
0.1,0.2,0.1,0.05,0.2,5,31
0.1,0.2,0.1,0.05,0.25,39,31
0.1,0.2,0.1,0.05,0.3,22,31
0.1,0.2,0.1,0.1,0.05,23,31
0.1,0.2,0.1,0.1,0.1,31,31
0.1,0.2,0.1,0.1,0.15,44,31
0.1,0.2,0.1,0.1,0.2,18,31
0.1,0.2,0.1,0.1,0.25,0,31
0.1,0.2,0.1,0.1,0.3,31,31
0.1,0.2,0.1,0.15,0.05,41,31
0.1,0.2,0.1,0.15,0.1,41,31
0.1,0.2,0.1,0.15,0.15,41,31
0.1,0.2,0.1,0.15,0.2,32,31
0.1,0.2,0.1,0.15,0.25,22,31
0.1,0.2,0.1,0.15,0.3,36,31
0.1,0.2,0.1,0.2,0.05,0,31
0.1,0.2,0.1,0.2,0.1,40,31
0.1,0.2,0.1,0.2,0.15,0,31
0.1,0.2,0.1,0.2,0.2,41,31
0.1,0.2,0.1,0.2,0.25,0,31
0.1,0.2,0.1,0.2,0.3,44,31
0.1,0.2,0.1,0.25,0.05,0,31
0.1,0.2,0.1,0.25,0.1,7,31
0.1,0.2,0.1,0.25,0.15,38,31
0.1,0.2,0.1,0.25,0.2,0,31
0.1,0.2,0.1,0.25,0.25,0,31
0.1,0.2,0.1,0.25,0.3,14,31
0.1,0.2,0.1,0.3,0.05,45,31
0.1,0.2,0.1,0.3,0.1,44,31
0.1,0.2,0.1,0.3,0.15,30,31
0.1,0.2,0.1,0.3,0.2,27,31
0.1,0.2,0.1,0.3,0.25,44,31
0.1,0.2,0.1,0.3,0.3,45,31
0.1,0.2,0.15,0.05,0.05,22,31
0.1,0.2,0.15,0.05,0.1,33,31
0.1,0.2,0.15,0.05,0.15,38,31
0.1,0.2,0.15,0.05,0.2,29,31
0.1,0.2,0.15,0.05,0.25,0,31
0.1,0.2,0.15,0.05,0.3,12,31
0.1,0.2,0.15,0.1,0.05,30,31
0.1,0.2,0.15,0.1,0.1,27,31
0.1,0.2,0.15,0.1,0.15,35,31
0.1,0.2,0.15,0.1,0.2,20,31
0.1,0.2,0.15,0.1,0.25,29,31
0.1,0.2,0.15,0.1,0.3,25,31
0.1,0.2,0.15,0.15,0.05,27,31
0.1,0.2,0.15,0.15,0.1,18,31
0.1,0.2,0.15,0.15,0.15,42,31
0.1,0.2,0.15,0.15,0.2,35,31
0.1,0.2,0.15,0.15,0.25,22,31
0.1,0.2,0.15,0.15,0.3,24,31
0.1,0.2,0.15,0.2,0.05,0,31
0.1,0.2,0.15,0.2,0.1,0,31
0.1,0.2,0.15,0.2,0.15,0,31
0.1,0.2,0.15,0.2,0.2,0,31
0.1,0.2,0.15,0.2,0.25,25,31
0.1,0.2,0.15,0.2,0.3,0,31
0.1,0.2,0.15,0.25,0.05,20,31
0.1,0.2,0.15,0.25,0.1,0,31
0.1,0.2,0.15,0.25,0.15,29,31
0.1,0.2,0.15,0.25,0.2,31,31
0.1,0.2,0.15,0.25,0.25,44,31
0.1,0.2,0.15,0.25,0.3,43,31
0.1,0.2,0.15,0.3,0.05,38,31
0.1,0.2,0.15,0.3,0.1,46,31
0.1,0.2,0.15,0.3,0.15,41,31
0.1,0.2,0.15,0.3,0.2,34,31
0.1,0.2,0.15,0.3,0.25,31,31
0.1,0.2,0.15,0.3,0.3,44,31
0.1,0.2,0.2,0.05,0.05,1,31
0.1,0.2,0.2,0.05,0.1,35,31
0.1,0.2,0.2,0.05,0.15,29,31
0.1,0.2,0.2,0.05,0.2,36,31
0.1,0.2,0.2,0.05,0.25,27,31
0.1,0.2,0.2,0.05,0.3,37,31
0.1,0.2,0.2,0.1,0.05,1,31
0.1,0.2,0.2,0.1,0.1,34,31
0.1,0.2,0.2,0.1,0.15,41,31
0.1,0.2,0.2,0.1,0.2,29,31
0.1,0.2,0.2,0.1,0.25,40,31
0.1,0.2,0.2,0.1,0.3,34,31
0.1,0.2,0.2,0.15,0.05,20,31
0.1,0.2,0.2,0.15,0.1,35,31
0.1,0.2,0.2,0.15,0.15,35,31
0.1,0.2,0.2,0.15,0.2,34,31
0.1,0.2,0.2,0.15,0.25,23,31
0.1,0.2,0.2,0.15,0.3,30,31
0.1,0.2,0.2,0.2,0.05,0,31
0.1,0.2,0.2,0.2,0.1,30,31
0.1,0.2,0.2,0.2,0.15,0,31
0.1,0.2,0.2,0.2,0.2,0,31
0.1,0.2,0.2,0.2,0.25,17,31
0.1,0.2,0.2,0.2,0.3,30,31
0.1,0.2,0.2,0.25,0.05,20,31
0.1,0.2,0.2,0.25,0.1,0,31
0.1,0.2,0.2,0.25,0.15,4,31
0.1,0.2,0.2,0.25,0.2,27,31
0.1,0.2,0.2,0.25,0.25,34,31
0.1,0.2,0.2,0.25,0.3,45,31
0.1,0.2,0.2,0.3,0.05,43,31
0.1,0.2,0.2,0.3,0.1,42,31
0.1,0.2,0.2,0.3,0.15,36,31
0.1,0.2,0.2,0.3,0.2,16,31
0.1,0.2,0.2,0.3,0.25,24,31
0.1,0.2,0.2,0.3,0.3,34,31
0.1,0.2,0.25,0.05,0.05,0,31
0.1,0.2,0.25,0.05,0.1,6,31
0.1,0.2,0.25,0.05,0.15,29,31
0.1,0.2,0.25,0.05,0.2,41,31
0.1,0.2,0.25,0.05,0.25,42,31
0.1,0.2,0.25,0.05,0.3,33,31
0.1,0.2,0.25,0.1,0.05,2,31
0.1,0.2,0.25,0.1,0.1,32,31
0.1,0.2,0.25,0.1,0.15,32,31
0.1,0.2,0.25,0.1,0.2,40,31
0.1,0.2,0.25,0.1,0.25,24,31
0.1,0.2,0.25,0.1,0.3,45,31
0.1,0.2,0.25,0.15,0.05,27,31
0.1,0.2,0.25,0.15,0.1,0,31
0.1,0.2,0.25,0.15,0.15,21,31
0.1,0.2,0.25,0.15,0.2,27,31
0.1,0.2,0.25,0.15,0.25,3,31
0.1,0.2,0.25,0.15,0.3,31,31
0.1,0.2,0.25,0.2,0.05,0,31
0.1,0.2,0.25,0.2,0.1,21,31
0.1,0.2,0.25,0.2,0.15,46,31
0.1,0.2,0.25,0.2,0.2,0,31
0.1,0.2,0.25,0.2,0.25,32,31
0.1,0.2,0.25,0.2,0.3,26,31
0.1,0.2,0.25,0.25,0.05,4,31
0.1,0.2,0.25,0.25,0.1,0,31
0.1,0.2,0.25,0.25,0.15,0,31
0.1,0.2,0.25,0.25,0.2,34,31
0.1,0.2,0.25,0.25,0.25,38,31
0.1,0.2,0.25,0.25,0.3,45,31
0.1,0.2,0.25,0.3,0.05,35,31
0.1,0.2,0.25,0.3,0.1,44,31
0.1,0.2,0.25,0.3,0.15,48,31
0.1,0.2,0.25,0.3,0.2,29,31
0.1,0.2,0.25,0.3,0.25,26,31
0.1,0.2,0.25,0.3,0.3,33,31
0.1,0.2,0.3,0.05,0.05,2,31
0.1,0.2,0.3,0.05,0.1,15,31
0.1,0.2,0.3,0.05,0.15,32,31
0.1,0.2,0.3,0.05,0.2,23,31
0.1,0.2,0.3,0.05,0.25,17,31
0.1,0.2,0.3,0.05,0.3,42,31
0.1,0.2,0.3,0.1,0.05,3,31
0.1,0.2,0.3,0.1,0.1,0,31
0.1,0.2,0.3,0.1,0.15,44,31
0.1,0.2,0.3,0.1,0.2,29,31
0.1,0.2,0.3,0.1,0.25,27,31
0.1,0.2,0.3,0.1,0.3,31,31
0.1,0.2,0.3,0.15,0.05,27,31
0.1,0.2,0.3,0.15,0.1,2,31
0.1,0.2,0.3,0.15,0.15,26,31
0.1,0.2,0.3,0.15,0.2,26,31
0.1,0.2,0.3,0.15,0.25,0,31
0.1,0.2,0.3,0.15,0.3,18,31
0.1,0.2,0.3,0.2,0.05,0,31
0.1,0.2,0.3,0.2,0.1,0,31
0.1,0.2,0.3,0.2,0.15,34,31
0.1,0.2,0.3,0.2,0.2,38,31
0.1,0.2,0.3,0.2,0.25,0,31
0.1,0.2,0.3,0.2,0.3,50,31
0.1,0.2,0.3,0.25,0.05,22,31
0.1,0.2,0.3,0.25,0.1,0,31
0.1,0.2,0.3,0.25,0.15,0,31
0.1,0.2,0.3,0.25,0.2,26,31
0.1,0.2,0.3,0.25,0.25,30,31
0.1,0.2,0.3,0.25,0.3,41,31
0.1,0.2,0.3,0.3,0.05,40,31
0.1,0.2,0.3,0.3,0.1,40,31
0.1,0.2,0.3,0.3,0.15,44,31
0.1,0.2,0.3,0.3,0.2,20,31
0.1,0.2,0.3,0.3,0.25,15,31
0.1,0.2,0.3,0.3,0.3,44,31
0.1,0.6,0.05,0.05,0.05,132,31
0.1,0.6,0.05,0.05,0.1,148,31
0.1,0.6,0.05,0.05,0.15,149,31
0.1,0.6,0.05,0.05,0.2,152,31
0.1,0.6,0.05,0.05,0.25,110,31
0.1,0.6,0.05,0.05,0.3,109,31
0.1,0.6,0.05,0.1,0.05,133,31
0.1,0.6,0.05,0.1,0.1,101,31
0.1,0.6,0.05,0.1,0.15,151,31
0.1,0.6,0.05,0.1,0.2,136,31
0.1,0.6,0.05,0.1,0.25,139,31
0.1,0.6,0.05,0.1,0.3,142,31
0.1,0.6,0.05,0.15,0.05,134,31
0.1,0.6,0.05,0.15,0.1,151,31
0.1,0.6,0.05,0.15,0.15,144,31
0.1,0.6,0.05,0.15,0.2,142,31
0.1,0.6,0.05,0.15,0.25,138,31
0.1,0.6,0.05,0.15,0.3,145,31
0.1,0.6,0.05,0.2,0.05,133,31
0.1,0.6,0.05,0.2,0.1,133,31
0.1,0.6,0.05,0.2,0.15,144,31
0.1,0.6,0.05,0.2,0.2,136,31
0.1,0.6,0.05,0.2,0.25,138,31
0.1,0.6,0.05,0.2,0.3,143,31
0.1,0.6,0.05,0.25,0.05,137,31
0.1,0.6,0.05,0.25,0.1,143,31
0.1,0.6,0.05,0.25,0.15,148,31
0.1,0.6,0.05,0.25,0.2,146,31
0.1,0.6,0.05,0.25,0.25,133,31
0.1,0.6,0.05,0.25,0.3,141,31
0.1,0.6,0.05,0.3,0.05,123,31
0.1,0.6,0.05,0.3,0.1,128,31
0.1,0.6,0.05,0.3,0.15,148,31
0.1,0.6,0.05,0.3,0.2,147,31
0.1,0.6,0.05,0.3,0.25,151,31
0.1,0.6,0.05,0.3,0.3,142,31
0.1,0.6,0.1,0.05,0.05,98,31
0.1,0.6,0.1,0.05,0.1,147,31
0.1,0.6,0.1,0.05,0.15,148,31
0.1,0.6,0.1,0.05,0.2,148,31
0.1,0.6,0.1,0.05,0.25,149,31
0.1,0.6,0.1,0.05,0.3,128,31
0.1,0.6,0.1,0.1,0.05,67,31
0.1,0.6,0.1,0.1,0.1,134,31
0.1,0.6,0.1,0.1,0.15,131,31
0.1,0.6,0.1,0.1,0.2,145,31
0.1,0.6,0.1,0.1,0.25,132,31
0.1,0.6,0.1,0.1,0.3,130,31
0.1,0.6,0.1,0.15,0.05,121,31
0.1,0.6,0.1,0.15,0.1,139,31
0.1,0.6,0.1,0.15,0.15,151,31
0.1,0.6,0.1,0.15,0.2,138,31
0.1,0.6,0.1,0.15,0.25,142,31
0.1,0.6,0.1,0.15,0.3,146,31
0.1,0.6,0.1,0.2,0.05,73,31
0.1,0.6,0.1,0.2,0.1,141,31
0.1,0.6,0.1,0.2,0.15,141,31
0.1,0.6,0.1,0.2,0.2,145,31
0.1,0.6,0.1,0.2,0.25,124,31
0.1,0.6,0.1,0.2,0.3,135,31
0.1,0.6,0.1,0.25,0.05,144,31
0.1,0.6,0.1,0.25,0.1,135,31
0.1,0.6,0.1,0.25,0.15,131,31
0.1,0.6,0.1,0.25,0.2,148,31
0.1,0.6,0.1,0.25,0.25,151,31
0.1,0.6,0.1,0.25,0.3,139,31
0.1,0.6,0.1,0.3,0.05,131,31
0.1,0.6,0.1,0.3,0.1,120,31
0.1,0.6,0.1,0.3,0.15,117,31
0.1,0.6,0.1,0.3,0.2,133,31
0.1,0.6,0.1,0.3,0.25,146,31
0.1,0.6,0.1,0.3,0.3,150,31
0.1,0.6,0.15,0.05,0.05,120,31
0.1,0.6,0.15,0.05,0.1,136,31
0.1,0.6,0.15,0.05,0.15,148,31
0.1,0.6,0.15,0.05,0.2,149,31
0.1,0.6,0.15,0.05,0.25,147,31
0.1,0.6,0.15,0.05,0.3,149,31
0.1,0.6,0.15,0.1,0.05,138,31
0.1,0.6,0.15,0.1,0.1,100,31
0.1,0.6,0.15,0.1,0.15,137,31
0.1,0.6,0.15,0.1,0.2,124,31
0.1,0.6,0.15,0.1,0.25,130,31
0.1,0.6,0.15,0.1,0.3,125,31
0.1,0.6,0.15,0.15,0.05,143,31
0.1,0.6,0.15,0.15,0.1,137,31
0.1,0.6,0.15,0.15,0.15,132,31
0.1,0.6,0.15,0.15,0.2,138,31
0.1,0.6,0.15,0.15,0.25,141,31
0.1,0.6,0.15,0.15,0.3,144,31
0.1,0.6,0.15,0.2,0.05,2,31
0.1,0.6,0.15,0.2,0.1,138,31
0.1,0.6,0.15,0.2,0.15,135,31
0.1,0.6,0.15,0.2,0.2,131,31
0.1,0.6,0.15,0.2,0.25,136,31
0.1,0.6,0.15,0.2,0.3,148,31
0.1,0.6,0.15,0.25,0.05,141,31
0.1,0.6,0.15,0.25,0.1,86,31
0.1,0.6,0.15,0.25,0.15,88,31
0.1,0.6,0.15,0.25,0.2,133,31
0.1,0.6,0.15,0.25,0.25,147,31
0.1,0.6,0.15,0.25,0.3,131,31
0.1,0.6,0.15,0.3,0.05,133,31
0.1,0.6,0.15,0.3,0.1,136,31
0.1,0.6,0.15,0.3,0.15,140,31
0.1,0.6,0.15,0.3,0.2,128,31
0.1,0.6,0.15,0.3,0.25,133,31
0.1,0.6,0.15,0.3,0.3,148,31
0.1,0.6,0.2,0.05,0.05,114,31
0.1,0.6,0.2,0.05,0.1,115,31
0.1,0.6,0.2,0.05,0.15,141,31
0.1,0.6,0.2,0.05,0.2,127,31
0.1,0.6,0.2,0.05,0.25,146,31
0.1,0.6,0.2,0.05,0.3,147,31
0.1,0.6,0.2,0.1,0.05,136,31
0.1,0.6,0.2,0.1,0.1,102,31
0.1,0.6,0.2,0.1,0.15,133,31
0.1,0.6,0.2,0.1,0.2,101,31
0.1,0.6,0.2,0.1,0.25,134,31
0.1,0.6,0.2,0.1,0.3,101,31
0.1,0.6,0.2,0.15,0.05,100,31
0.1,0.6,0.2,0.15,0.1,139,31
0.1,0.6,0.2,0.15,0.15,130,31
0.1,0.6,0.2,0.15,0.2,136,31
0.1,0.6,0.2,0.15,0.25,148,31
0.1,0.6,0.2,0.15,0.3,135,31
0.1,0.6,0.2,0.2,0.05,2,31
0.1,0.6,0.2,0.2,0.1,102,31
0.1,0.6,0.2,0.2,0.15,136,31
0.1,0.6,0.2,0.2,0.2,130,31
0.1,0.6,0.2,0.2,0.25,139,31
0.1,0.6,0.2,0.2,0.3,125,31
0.1,0.6,0.2,0.25,0.05,143,31
0.1,0.6,0.2,0.25,0.1,145,31
0.1,0.6,0.2,0.25,0.15,135,31
0.1,0.6,0.2,0.25,0.2,117,31
0.1,0.6,0.2,0.25,0.25,139,31
0.1,0.6,0.2,0.25,0.3,139,31
0.1,0.6,0.2,0.3,0.05,145,31
0.1,0.6,0.2,0.3,0.1,141,31
0.1,0.6,0.2,0.3,0.15,145,31
0.1,0.6,0.2,0.3,0.2,132,31
0.1,0.6,0.2,0.3,0.25,123,31
0.1,0.6,0.2,0.3,0.3,132,31
0.1,0.6,0.25,0.05,0.05,82,31
0.1,0.6,0.25,0.05,0.1,104,31
0.1,0.6,0.25,0.05,0.15,130,31
0.1,0.6,0.25,0.05,0.2,146,31
0.1,0.6,0.25,0.05,0.25,135,31
0.1,0.6,0.25,0.05,0.3,133,31
0.1,0.6,0.25,0.1,0.05,143,31
0.1,0.6,0.25,0.1,0.1,104,31
0.1,0.6,0.25,0.1,0.15,121,31
0.1,0.6,0.25,0.1,0.2,142,31
0.1,0.6,0.25,0.1,0.25,140,31
0.1,0.6,0.25,0.1,0.3,141,31
0.1,0.6,0.25,0.15,0.05,142,31
0.1,0.6,0.25,0.15,0.1,72,31
0.1,0.6,0.25,0.15,0.15,138,31
0.1,0.6,0.25,0.15,0.2,143,31
0.1,0.6,0.25,0.15,0.25,136,31
0.1,0.6,0.25,0.15,0.3,134,31
0.1,0.6,0.25,0.2,0.05,2,31
0.1,0.6,0.25,0.2,0.1,68,31
0.1,0.6,0.25,0.2,0.15,131,31
0.1,0.6,0.25,0.2,0.2,129,31
0.1,0.6,0.25,0.2,0.25,131,31
0.1,0.6,0.25,0.2,0.3,143,31
0.1,0.6,0.25,0.25,0.05,141,31
0.1,0.6,0.25,0.25,0.1,128,31
0.1,0.6,0.25,0.25,0.15,131,31
0.1,0.6,0.25,0.25,0.2,103,31
0.1,0.6,0.25,0.25,0.25,131,31
0.1,0.6,0.25,0.25,0.3,124,31
0.1,0.6,0.25,0.3,0.05,144,31
0.1,0.6,0.25,0.3,0.1,138,31
0.1,0.6,0.25,0.3,0.15,137,31
0.1,0.6,0.25,0.3,0.2,127,31
0.1,0.6,0.25,0.3,0.25,138,31
0.1,0.6,0.25,0.3,0.3,135,31
0.1,0.6,0.3,0.05,0.05,91,31
0.1,0.6,0.3,0.05,0.1,132,31
0.1,0.6,0.3,0.05,0.15,136,31
0.1,0.6,0.3,0.05,0.2,137,31
0.1,0.6,0.3,0.05,0.25,145,31
0.1,0.6,0.3,0.05,0.3,148,31
0.1,0.6,0.3,0.1,0.05,96,31
0.1,0.6,0.3,0.1,0.1,107,31
0.1,0.6,0.3,0.1,0.15,137,31
0.1,0.6,0.3,0.1,0.2,75,31
0.1,0.6,0.3,0.1,0.25,114,31
0.1,0.6,0.3,0.1,0.3,143,31
0.1,0.6,0.3,0.15,0.05,140,31
0.1,0.6,0.3,0.15,0.1,134,31
0.1,0.6,0.3,0.15,0.15,104,31
0.1,0.6,0.3,0.15,0.2,131,31
0.1,0.6,0.3,0.15,0.25,141,31
0.1,0.6,0.3,0.15,0.3,138,31
0.1,0.6,0.3,0.2,0.05,2,31
0.1,0.6,0.3,0.2,0.1,101,31
0.1,0.6,0.3,0.2,0.15,103,31
0.1,0.6,0.3,0.2,0.2,144,31
0.1,0.6,0.3,0.2,0.25,134,31
0.1,0.6,0.3,0.2,0.3,145,31
0.1,0.6,0.3,0.25,0.05,137,31
0.1,0.6,0.3,0.25,0.1,141,31
0.1,0.6,0.3,0.25,0.15,116,31
0.1,0.6,0.3,0.25,0.2,98,31
0.1,0.6,0.3,0.25,0.25,109,31
0.1,0.6,0.3,0.25,0.3,136,31
0.1,0.6,0.3,0.3,0.05,141,31
0.1,0.6,0.3,0.3,0.1,142,31
0.1,0.6,0.3,0.3,0.15,138,31
0.1,0.6,0.3,0.3,0.2,147,31
0.1,0.6,0.3,0.3,0.25,138,31
0.1,0.6,0.3,0.3,0.3,132,31
0.3,0.2,0.05,0.05,0.05,48,31
0.3,0.2,0.05,0.05,0.1,50,31
0.3,0.2,0.05,0.05,0.15,54,31
0.3,0.2,0.05,0.05,0.2,24,31
0.3,0.2,0.05,0.05,0.25,25,31
0.3,0.2,0.05,0.05,0.3,36,31
0.3,0.2,0.05,0.1,0.05,56,31
0.3,0.2,0.05,0.1,0.1,54,31
0.3,0.2,0.05,0.1,0.15,56,31
0.3,0.2,0.05,0.1,0.2,57,31
0.3,0.2,0.05,0.1,0.25,54,31
0.3,0.2,0.05,0.1,0.3,58,31
0.3,0.2,0.05,0.15,0.05,55,31
0.3,0.2,0.05,0.15,0.1,57,31
0.3,0.2,0.05,0.15,0.15,58,31
0.3,0.2,0.05,0.15,0.2,56,31
0.3,0.2,0.05,0.15,0.25,60,31
0.3,0.2,0.05,0.15,0.3,59,31
0.3,0.2,0.05,0.2,0.05,58,31
0.3,0.2,0.05,0.2,0.1,59,31
0.3,0.2,0.05,0.2,0.15,59,31
0.3,0.2,0.05,0.2,0.2,60,31
0.3,0.2,0.05,0.2,0.25,60,31
0.3,0.2,0.05,0.2,0.3,60,31
0.3,0.2,0.05,0.25,0.05,54,31
0.3,0.2,0.05,0.25,0.1,55,31
0.3,0.2,0.05,0.25,0.15,59,31
0.3,0.2,0.05,0.25,0.2,59,31
0.3,0.2,0.05,0.25,0.25,60,31
0.3,0.2,0.05,0.25,0.3,59,31
0.3,0.2,0.05,0.3,0.05,55,31
0.3,0.2,0.05,0.3,0.1,59,31
0.3,0.2,0.05,0.3,0.15,54,31
0.3,0.2,0.05,0.3,0.2,59,31
0.3,0.2,0.05,0.3,0.25,59,31
0.3,0.2,0.05,0.3,0.3,59,31
0.3,0.2,0.1,0.05,0.05,45,31
0.3,0.2,0.1,0.05,0.1,40,31
0.3,0.2,0.1,0.05,0.15,38,31
0.3,0.2,0.1,0.05,0.2,36,31
0.3,0.2,0.1,0.05,0.25,22,31
0.3,0.2,0.1,0.05,0.3,36,31
0.3,0.2,0.1,0.1,0.05,40,31
0.3,0.2,0.1,0.1,0.1,44,31
0.3,0.2,0.1,0.1,0.15,53,31
0.3,0.2,0.1,0.1,0.2,48,31
0.3,0.2,0.1,0.1,0.25,55,31
0.3,0.2,0.1,0.1,0.3,58,31
0.3,0.2,0.1,0.15,0.05,47,31
0.3,0.2,0.1,0.15,0.1,54,31
0.3,0.2,0.1,0.15,0.15,54,31
0.3,0.2,0.1,0.15,0.2,56,31
0.3,0.2,0.1,0.15,0.25,60,31
0.3,0.2,0.1,0.15,0.3,60,31
0.3,0.2,0.1,0.2,0.05,54,31
0.3,0.2,0.1,0.2,0.1,55,31
0.3,0.2,0.1,0.2,0.15,53,31
0.3,0.2,0.1,0.2,0.2,59,31
0.3,0.2,0.1,0.2,0.25,59,31
0.3,0.2,0.1,0.2,0.3,60,31
0.3,0.2,0.1,0.25,0.05,52,31
0.3,0.2,0.1,0.25,0.1,59,31
0.3,0.2,0.1,0.25,0.15,58,31
0.3,0.2,0.1,0.25,0.2,58,31
0.3,0.2,0.1,0.25,0.25,59,31
0.3,0.2,0.1,0.25,0.3,59,31
0.3,0.2,0.1,0.3,0.05,57,31
0.3,0.2,0.1,0.3,0.1,58,31
0.3,0.2,0.1,0.3,0.15,53,31
0.3,0.2,0.1,0.3,0.2,53,31
0.3,0.2,0.1,0.3,0.25,59,31
0.3,0.2,0.1,0.3,0.3,58,31
0.3,0.2,0.15,0.05,0.05,41,31
0.3,0.2,0.15,0.05,0.1,41,31
0.3,0.2,0.15,0.05,0.15,52,31
0.3,0.2,0.15,0.05,0.2,31,31
0.3,0.2,0.15,0.05,0.25,31,31
0.3,0.2,0.15,0.05,0.3,45,31
0.3,0.2,0.15,0.1,0.05,35,31
0.3,0.2,0.15,0.1,0.1,47,31
0.3,0.2,0.15,0.1,0.15,57,31
0.3,0.2,0.15,0.1,0.2,53,31
0.3,0.2,0.15,0.1,0.25,53,31
0.3,0.2,0.15,0.1,0.3,57,31
0.3,0.2,0.15,0.15,0.05,48,31
0.3,0.2,0.15,0.15,0.1,50,31
0.3,0.2,0.15,0.15,0.15,46,31
0.3,0.2,0.15,0.15,0.2,53,31
0.3,0.2,0.15,0.15,0.25,58,31
0.3,0.2,0.15,0.15,0.3,59,31
0.3,0.2,0.15,0.2,0.05,48,31
0.3,0.2,0.15,0.2,0.1,39,31
0.3,0.2,0.15,0.2,0.15,37,31
0.3,0.2,0.15,0.2,0.2,57,31
0.3,0.2,0.15,0.2,0.25,54,31
0.3,0.2,0.15,0.2,0.3,46,31
0.3,0.2,0.15,0.25,0.05,54,31
0.3,0.2,0.15,0.25,0.1,44,31
0.3,0.2,0.15,0.25,0.15,55,31
0.3,0.2,0.15,0.25,0.2,54,31
0.3,0.2,0.15,0.25,0.25,53,31
0.3,0.2,0.15,0.25,0.3,53,31
0.3,0.2,0.15,0.3,0.05,47,31
0.3,0.2,0.15,0.3,0.1,59,31
0.3,0.2,0.15,0.3,0.15,59,31
0.3,0.2,0.15,0.3,0.2,54,31
0.3,0.2,0.15,0.3,0.25,52,31
0.3,0.2,0.15,0.3,0.3,56,31
0.3,0.2,0.2,0.05,0.05,37,31
0.3,0.2,0.2,0.05,0.1,50,31
0.3,0.2,0.2,0.05,0.15,34,31
0.3,0.2,0.2,0.05,0.2,46,31
0.3,0.2,0.2,0.05,0.25,55,31
0.3,0.2,0.2,0.05,0.3,53,31
0.3,0.2,0.2,0.1,0.05,33,31
0.3,0.2,0.2,0.1,0.1,46,31
0.3,0.2,0.2,0.1,0.15,37,31
0.3,0.2,0.2,0.1,0.2,58,31
0.3,0.2,0.2,0.1,0.25,47,31
0.3,0.2,0.2,0.1,0.3,58,31
0.3,0.2,0.2,0.15,0.05,31,31
0.3,0.2,0.2,0.15,0.1,56,31
0.3,0.2,0.2,0.15,0.15,51,31
0.3,0.2,0.2,0.15,0.2,49,31
0.3,0.2,0.2,0.15,0.25,45,31
0.3,0.2,0.2,0.15,0.3,57,31
0.3,0.2,0.2,0.2,0.05,31,31
0.3,0.2,0.2,0.2,0.1,58,31
0.3,0.2,0.2,0.2,0.15,53,31
0.3,0.2,0.2,0.2,0.2,54,31
0.3,0.2,0.2,0.2,0.25,57,31
0.3,0.2,0.2,0.2,0.3,45,31
0.3,0.2,0.2,0.25,0.05,41,31
0.3,0.2,0.2,0.25,0.1,52,31
0.3,0.2,0.2,0.25,0.15,46,31
0.3,0.2,0.2,0.25,0.2,47,31
0.3,0.2,0.2,0.25,0.25,51,31
0.3,0.2,0.2,0.25,0.3,53,31
0.3,0.2,0.2,0.3,0.05,47,31
0.3,0.2,0.2,0.3,0.1,56,31
0.3,0.2,0.2,0.3,0.15,57,31
0.3,0.2,0.2,0.3,0.2,56,31
0.3,0.2,0.2,0.3,0.25,58,31
0.3,0.2,0.2,0.3,0.3,52,31
0.3,0.2,0.25,0.05,0.05,19,31
0.3,0.2,0.25,0.05,0.1,42,31
0.3,0.2,0.25,0.05,0.15,49,31
0.3,0.2,0.25,0.05,0.2,44,31
0.3,0.2,0.25,0.05,0.25,50,31
0.3,0.2,0.25,0.05,0.3,30,31
0.3,0.2,0.25,0.1,0.05,25,31
0.3,0.2,0.25,0.1,0.1,45,31
0.3,0.2,0.25,0.1,0.15,56,31
0.3,0.2,0.25,0.1,0.2,38,31
0.3,0.2,0.25,0.1,0.25,49,31
0.3,0.2,0.25,0.1,0.3,52,31
0.3,0.2,0.25,0.15,0.05,43,31
0.3,0.2,0.25,0.15,0.1,50,31
0.3,0.2,0.25,0.15,0.15,57,31
0.3,0.2,0.25,0.15,0.2,58,31
0.3,0.2,0.25,0.15,0.25,42,31
0.3,0.2,0.25,0.15,0.3,42,31
0.3,0.2,0.25,0.2,0.05,23,31
0.3,0.2,0.25,0.2,0.1,35,31
0.3,0.2,0.25,0.2,0.15,44,31
0.3,0.2,0.25,0.2,0.2,55,31
0.3,0.2,0.25,0.2,0.25,52,31
0.3,0.2,0.25,0.2,0.3,55,31
0.3,0.2,0.25,0.25,0.05,38,31
0.3,0.2,0.25,0.25,0.1,45,31
0.3,0.2,0.25,0.25,0.15,53,31
0.3,0.2,0.25,0.25,0.2,43,31
0.3,0.2,0.25,0.25,0.25,57,31
0.3,0.2,0.25,0.25,0.3,58,31
0.3,0.2,0.25,0.3,0.05,35,31
0.3,0.2,0.25,0.3,0.1,55,31
0.3,0.2,0.25,0.3,0.15,52,31
0.3,0.2,0.25,0.3,0.2,56,31
0.3,0.2,0.25,0.3,0.25,57,31
0.3,0.2,0.25,0.3,0.3,53,31
0.3,0.2,0.3,0.05,0.05,38,31
0.3,0.2,0.3,0.05,0.1,28,31
