f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.3,0.6,0.05,0.05,0.1,161,23
0.3,0.6,0.05,0.05,0.15,176,23
0.3,0.6,0.05,0.05,0.2,159,23
0.3,0.6,0.05,0.05,0.25,166,23
0.3,0.6,0.05,0.05,0.3,159,23
0.3,0.6,0.05,0.1,0.05,164,23
0.3,0.6,0.05,0.1,0.1,166,23
0.3,0.6,0.05,0.1,0.15,96,23
0.3,0.6,0.05,0.1,0.2,170,23
0.3,0.6,0.05,0.1,0.25,84,23
0.3,0.6,0.05,0.1,0.3,164,23
0.3,0.6,0.05,0.15,0.05,166,23
0.3,0.6,0.05,0.15,0.1,161,23
0.3,0.6,0.05,0.15,0.15,160,23
0.3,0.6,0.05,0.15,0.2,163,23
0.3,0.6,0.05,0.15,0.25,158,23
0.3,0.6,0.05,0.15,0.3,94,23
0.3,0.6,0.05,0.2,0.05,167,23
0.3,0.6,0.05,0.2,0.1,161,23
0.3,0.6,0.05,0.2,0.15,153,23
0.3,0.6,0.05,0.2,0.2,145,23
0.3,0.6,0.05,0.2,0.25,152,23
0.3,0.6,0.05,0.2,0.3,168,23
0.3,0.6,0.05,0.25,0.05,163,23
0.3,0.6,0.05,0.25,0.1,171,23
0.3,0.6,0.05,0.25,0.15,165,23
0.3,0.6,0.05,0.25,0.2,170,23
0.3,0.6,0.05,0.25,0.25,158,23
0.3,0.6,0.05,0.25,0.3,161,23
0.3,0.6,0.05,0.3,0.05,158,23
0.3,0.6,0.05,0.3,0.1,165,23
0.3,0.6,0.05,0.3,0.15,169,23
0.3,0.6,0.05,0.3,0.2,169,23
0.3,0.6,0.05,0.3,0.25,159,23
0.3,0.6,0.05,0.3,0.3,153,23
0.3,0.6,0.1,0.05,0.05,154,23
0.3,0.6,0.1,0.05,0.1,162,23
0.3,0.6,0.1,0.05,0.15,163,23
0.3,0.6,0.1,0.05,0.2,154,23
0.3,0.6,0.1,0.05,0.25,151,23
0.3,0.6,0.1,0.05,0.3,170,23
0.3,0.6,0.1,0.1,0.05,146,23
0.3,0.6,0.1,0.1,0.1,156,23
0.3,0.6,0.1,0.1,0.15,152,23
0.3,0.6,0.1,0.1,0.2,155,23
0.3,0.6,0.1,0.1,0.25,161,23
0.3,0.6,0.1,0.1,0.3,159,23
0.3,0.6,0.1,0.15,0.05,151,23
0.3,0.6,0.1,0.15,0.1,156,23
0.3,0.6,0.1,0.15,0.15,156,23
0.3,0.6,0.1,0.15,0.2,164,23
0.3,0.6,0.1,0.15,0.25,155,23
0.3,0.6,0.1,0.15,0.3,155,23
0.3,0.6,0.1,0.2,0.05,146,23
0.3,0.6,0.1,0.2,0.1,157,23
0.3,0.6,0.1,0.2,0.15,157,23
0.3,0.6,0.1,0.2,0.2,159,23
0.3,0.6,0.1,0.2,0.25,160,23
0.3,0.6,0.1,0.2,0.3,152,23
0.3,0.6,0.1,0.25,0.05,147,23
0.3,0.6,0.1,0.25,0.1,154,23
0.3,0.6,0.1,0.25,0.15,157,23
0.3,0.6,0.1,0.25,0.2,160,23
0.3,0.6,0.1,0.25,0.25,161,23
0.3,0.6,0.1,0.25,0.3,159,23
0.3,0.6,0.1,0.3,0.05,142,23
0.3,0.6,0.1,0.3,0.1,152,23
0.3,0.6,0.1,0.3,0.15,152,23
0.3,0.6,0.1,0.3,0.2,162,23
0.3,0.6,0.1,0.3,0.25,151,23
0.3,0.6,0.1,0.3,0.3,163,23
0.3,0.6,0.15,0.05,0.05,125,23
0.3,0.6,0.15,0.05,0.1,151,23
0.3,0.6,0.15,0.05,0.15,134,23
0.3,0.6,0.15,0.05,0.2,140,23
0.3,0.6,0.15,0.05,0.25,142,23
0.3,0.6,0.15,0.05,0.3,146,23
0.3,0.6,0.15,0.1,0.05,145,23
0.3,0.6,0.15,0.1,0.1,151,23
0.3,0.6,0.15,0.1,0.15,145,23
0.3,0.6,0.15,0.1,0.2,159,23
0.3,0.6,0.15,0.1,0.25,148,23
0.3,0.6,0.15,0.1,0.3,152,23
0.3,0.6,0.15,0.15,0.05,141,23
0.3,0.6,0.15,0.15,0.1,149,23
0.3,0.6,0.15,0.15,0.15,148,23
0.3,0.6,0.15,0.15,0.2,152,23
0.3,0.6,0.15,0.15,0.25,153,23
0.3,0.6,0.15,0.15,0.3,144,23
0.3,0.6,0.15,0.2,0.05,141,23
0.3,0.6,0.15,0.2,0.1,143,23
0.3,0.6,0.15,0.2,0.15,146,23
0.3,0.6,0.15,0.2,0.2,157,23
0.3,0.6,0.15,0.2,0.25,153,23
0.3,0.6,0.15,0.2,0.3,153,23
0.3,0.6,0.15,0.25,0.05,128,23
0.3,0.6,0.15,0.25,0.1,145,23
0.3,0.6,0.15,0.25,0.15,150,23
0.3,0.6,0.15,0.25,0.2,149,23
0.3,0.6,0.15,0.25,0.25,149,23
0.3,0.6,0.15,0.25,0.3,158,23
0.3,0.6,0.15,0.3,0.05,118,23
0.3,0.6,0.15,0.3,0.1,144,23
0.3,0.6,0.15,0.3,0.15,146,23
0.3,0.6,0.15,0.3,0.2,148,23
0.3,0.6,0.15,0.3,0.25,150,23
0.3,0.6,0.15,0.3,0.3,152,23
0.3,0.6,0.2,0.05,0.05,110,23
0.3,0.6,0.2,0.05,0.1,117,23
0.3,0.6,0.2,0.05,0.15,133,23
0.3,0.6,0.2,0.05,0.2,134,23
0.3,0.6,0.2,0.05,0.25,140,23
0.3,0.6,0.2,0.05,0.3,137,23
0.3,0.6,0.2,0.1,0.05,121,23
0.3,0.6,0.2,0.1,0.1,143,23
0.3,0.6,0.2,0.1,0.15,146,23
0.3,0.6,0.2,0.1,0.2,141,23
0.3,0.6,0.2,0.1,0.25,144,23
0.3,0.6,0.2,0.1,0.3,144,23
0.3,0.6,0.2,0.15,0.05,118,23
0.3,0.6,0.2,0.15,0.1,141,23
0.3,0.6,0.2,0.15,0.15,141,23
0.3,0.6,0.2,0.15,0.2,146,23
0.3,0.6,0.2,0.15,0.25,148,23
0.3,0.6,0.2,0.15,0.3,149,23
0.3,0.6,0.2,0.2,0.05,116,23
0.3,0.6,0.2,0.2,0.1,140,23
0.3,0.6,0.2,0.2,0.15,138,23
0.3,0.6,0.2,0.2,0.2,141,23
0.3,0.6,0.2,0.2,0.25,146,23
0.3,0.6,0.2,0.2,0.3,147,23
0.3,0.6,0.2,0.25,0.05,105,23
0.3,0.6,0.2,0.25,0.1,134,23
0.3,0.6,0.2,0.25,0.15,139,23
0.3,0.6,0.2,0.25,0.2,144,23
0.3,0.6,0.2,0.25,0.25,145,23
0.3,0.6,0.2,0.25,0.3,148,23
0.3,0.6,0.2,0.3,0.05,97,23
0.3,0.6,0.2,0.3,0.1,125,23
0.3,0.6,0.2,0.3,0.15,136,23
0.3,0.6,0.2,0.3,0.2,142,23
0.3,0.6,0.2,0.3,0.25,144,23
0.3,0.6,0.2,0.3,0.3,146,23
0.3,0.6,0.25,0.05,0.05,97,23
0.3,0.6,0.25,0.05,0.1,115,23
0.3,0.6,0.25,0.05,0.15,113,23
0.3,0.6,0.25,0.05,0.2,130,23
0.3,0.6,0.25,0.05,0.25,128,23
0.3,0.6,0.25,0.05,0.3,132,23
0.3,0.6,0.25,0.1,0.05,110,23
0.3,0.6,0.25,0.1,0.1,123,23
0.3,0.6,0.25,0.1,0.15,132,23
0.3,0.6,0.25,0.1,0.2,137,23
0.3,0.6,0.25,0.1,0.25,142,23
0.3,0.6,0.25,0.1,0.3,143,23
0.3,0.6,0.25,0.15,0.05,106,23
0.3,0.6,0.25,0.15,0.1,131,23
0.3,0.6,0.25,0.15,0.15,140,23
0.3,0.6,0.25,0.15,0.2,136,23
0.3,0.6,0.25,0.15,0.25,138,23
0.3,0.6,0.25,0.15,0.3,139,23
0.3,0.6,0.25,0.2,0.05,103,23
0.3,0.6,0.25,0.2,0.1,127,23
0.3,0.6,0.25,0.2,0.15,142,23
0.3,0.6,0.25,0.2,0.2,139,23
0.3,0.6,0.25,0.2,0.25,140,23
0.3,0.6,0.25,0.2,0.3,139,23
0.3,0.6,0.25,0.25,0.05,92,23
0.3,0.6,0.25,0.25,0.1,117,23
0.3,0.6,0.25,0.25,0.15,133,23
0.3,0.6,0.25,0.25,0.2,136,23
0.3,0.6,0.25,0.25,0.25,137,23
0.3,0.6,0.25,0.25,0.3,146,23
0.3,0.6,0.25,0.3,0.05,90,23
0.3,0.6,0.25,0.3,0.1,105,23
0.3,0.6,0.25,0.3,0.15,121,23
0.3,0.6,0.25,0.3,0.2,134,23
0.3,0.6,0.25,0.3,0.25,134,23
0.3,0.6,0.25,0.3,0.3,136,23
0.3,0.6,0.3,0.05,0.05,92,23
0.3,0.6,0.3,0.05,0.1,102,23
0.3,0.6,0.3,0.05,0.15,114,23
0.3,0.6,0.3,0.05,0.2,116,23
0.3,0.6,0.3,0.05,0.25,112,23
0.3,0.6,0.3,0.05,0.3,117,23
0.3,0.6,0.3,0.1,0.05,101,23
0.3,0.6,0.3,0.1,0.1,113,23
0.3,0.6,0.3,0.1,0.15,120,23
0.3,0.6,0.3,0.1,0.2,123,23
0.3,0.6,0.3,0.1,0.25,126,23
0.3,0.6,0.3,0.1,0.3,135,23
0.3,0.6,0.3,0.15,0.05,99,23
0.3,0.6,0.3,0.15,0.1,117,23
0.3,0.6,0.3,0.15,0.15,127,23
0.3,0.6,0.3,0.15,0.2,134,23
0.3,0.6,0.3,0.15,0.25,137,23
0.3,0.6,0.3,0.15,0.3,136,23
0.3,0.6,0.3,0.2,0.05,90,23
0.3,0.6,0.3,0.2,0.1,113,23
0.3,0.6,0.3,0.2,0.15,125,23
0.3,0.6,0.3,0.2,0.2,132,23
0.3,0.6,0.3,0.2,0.25,138,23
0.3,0.6,0.3,0.2,0.3,136,23
0.3,0.6,0.3,0.25,0.05,81,23
0.3,0.6,0.3,0.25,0.1,104,23
0.3,0.6,0.3,0.25,0.15,113,23
0.3,0.6,0.3,0.25,0.2,130,23
0.3,0.6,0.3,0.25,0.25,133,23
0.3,0.6,0.3,0.25,0.3,132,23
0.3,0.6,0.3,0.3,0.05,76,23
0.3,0.6,0.3,0.3,0.1,97,23
0.3,0.6,0.3,0.3,0.15,106,23
0.3,0.6,0.3,0.3,0.2,116,23
0.3,0.6,0.3,0.3,0.25,129,23
0.3,0.6,0.3,0.3,0.3,130,23
0.1,0.2,0.05,0.05,0.05,15,24
0.1,0.2,0.05,0.05,0.1,18,24
0.1,0.2,0.05,0.05,0.15,19,24
0.1,0.2,0.05,0.05,0.2,19,24
0.1,0.2,0.05,0.05,0.25,19,24
0.1,0.2,0.05,0.05,0.3,19,24
0.1,0.2,0.05,0.1,0.05,9,24
0.1,0.2,0.05,0.1,0.1,11,24
0.1,0.2,0.05,0.1,0.15,15,24
0.1,0.2,0.05,0.1,0.2,15,24
0.1,0.2,0.05,0.1,0.25,15,24
0.1,0.2,0.05,0.1,0.3,15,24
0.1,0.2,0.05,0.15,0.05,8,24
0.1,0.2,0.05,0.15,0.1,8,24
0.1,0.2,0.05,0.15,0.15,8,24
0.1,0.2,0.05,0.15,0.2,10,24
0.1,0.2,0.05,0.15,0.25,9,24
0.1,0.2,0.05,0.15,0.3,9,24
0.1,0.2,0.05,0.2,0.05,7,24
0.1,0.2,0.05,0.2,0.1,8,24
0.1,0.2,0.05,0.2,0.15,8,24
0.1,0.2,0.05,0.2,0.2,8,24
0.1,0.2,0.05,0.2,0.25,8,24
0.1,0.2,0.05,0.2,0.3,8,24
0.1,0.2,0.05,0.25,0.05,9,24
0.1,0.2,0.05,0.25,0.1,7,24
0.1,0.2,0.05,0.25,0.15,7,24
0.1,0.2,0.05,0.25,0.2,8,24
0.1,0.2,0.05,0.25,0.25,8,24
0.1,0.2,0.05,0.25,0.3,8,24
0.1,0.2,0.05,0.3,0.05,9,24
0.1,0.2,0.05,0.3,0.1,10,24
0.1,0.2,0.05,0.3,0.15,10,24
0.1,0.2,0.05,0.3,0.2,7,24
0.1,0.2,0.05,0.3,0.25,7,24
0.1,0.2,0.05,0.3,0.3,7,24
0.1,0.2,0.1,0.05,0.05,8,24
0.1,0.2,0.1,0.05,0.1,10,24
0.1,0.2,0.1,0.05,0.15,13,24
0.1,0.2,0.1,0.05,0.2,10,24
0.1,0.2,0.1,0.05,0.25,10,24
0.1,0.2,0.1,0.05,0.3,10,24
0.1,0.2,0.1,0.1,0.05,3,24
0.1,0.2,0.1,0.1,0.1,7,24
0.1,0.2,0.1,0.1,0.15,7,24
0.1,0.2,0.1,0.1,0.2,7,24
0.1,0.2,0.1,0.1,0.25,7,24
0.1,0.2,0.1,0.1,0.3,7,24
0.1,0.2,0.1,0.15,0.05,3,24
0.1,0.2,0.1,0.15,0.1,7,24
0.1,0.2,0.1,0.15,0.15,7,24
0.1,0.2,0.1,0.15,0.2,7,24
0.1,0.2,0.1,0.15,0.25,7,24
0.1,0.2,0.1,0.15,0.3,7,24
0.1,0.2,0.1,0.2,0.05,3,24
0.1,0.2,0.1,0.2,0.1,5,24
0.1,0.2,0.1,0.2,0.15,7,24
0.1,0.2,0.1,0.2,0.2,7,24
0.1,0.2,0.1,0.2,0.25,7,24
0.1,0.2,0.1,0.2,0.3,7,24
0.1,0.2,0.1,0.25,0.05,5,24
0.1,0.2,0.1,0.25,0.1,6,24
0.1,0.2,0.1,0.25,0.15,6,24
0.1,0.2,0.1,0.25,0.2,5,24
0.1,0.2,0.1,0.25,0.25,5,24
0.1,0.2,0.1,0.25,0.3,5,24
0.1,0.2,0.1,0.3,0.05,3,24
0.1,0.2,0.1,0.3,0.1,3,24
0.1,0.2,0.1,0.3,0.15,6,24
0.1,0.2,0.1,0.3,0.2,3,24
0.1,0.2,0.1,0.3,0.25,3,24
0.1,0.2,0.1,0.3,0.3,3,24
0.1,0.2,0.15,0.05,0.05,3,24
0.1,0.2,0.15,0.05,0.1,7,24
0.1,0.2,0.15,0.05,0.15,8,24
0.1,0.2,0.15,0.05,0.2,8,24
0.1,0.2,0.15,0.05,0.25,8,24
0.1,0.2,0.15,0.05,0.3,8,24
0.1,0.2,0.15,0.1,0.05,3,24
0.1,0.2,0.15,0.1,0.1,3,24
0.1,0.2,0.15,0.1,0.15,3,24
0.1,0.2,0.15,0.1,0.2,7,24
0.1,0.2,0.15,0.1,0.25,7,24
0.1,0.2,0.15,0.1,0.3,7,24
0.1,0.2,0.15,0.15,0.05,3,24
0.1,0.2,0.15,0.15,0.1,3,24
0.1,0.2,0.15,0.15,0.15,3,24
0.1,0.2,0.15,0.15,0.2,3,24
0.1,0.2,0.15,0.15,0.25,3,24
0.1,0.2,0.15,0.15,0.3,3,24
0.1,0.2,0.15,0.2,0.05,3,24
0.1,0.2,0.15,0.2,0.1,3,24
0.1,0.2,0.15,0.2,0.15,3,24
0.1,0.2,0.15,0.2,0.2,3,24
0.1,0.2,0.15,0.2,0.25,3,24
0.1,0.2,0.15,0.2,0.3,3,24
0.1,0.2,0.15,0.25,0.05,3,24
0.1,0.2,0.15,0.25,0.1,3,24
0.1,0.2,0.15,0.25,0.15,3,24
0.1,0.2,0.15,0.25,0.2,3,24
0.1,0.2,0.15,0.25,0.25,3,24
0.1,0.2,0.15,0.25,0.3,3,24
0.1,0.2,0.15,0.3,0.05,3,24
0.1,0.2,0.15,0.3,0.1,3,24
0.1,0.2,0.15,0.3,0.15,3,24
0.1,0.2,0.15,0.3,0.2,3,24
0.1,0.2,0.15,0.3,0.25,3,24
0.1,0.2,0.15,0.3,0.3,3,24
0.1,0.2,0.2,0.05,0.05,3,24
0.1,0.2,0.2,0.05,0.1,3,24
0.1,0.2,0.2,0.05,0.15,5,24
0.1,0.2,0.2,0.05,0.2,5,24
0.1,0.2,0.2,0.05,0.25,5,24
0.1,0.2,0.2,0.05,0.3,7,24
0.1,0.2,0.2,0.1,0.05,3,24
0.1,0.2,0.2,0.1,0.1,3,24
0.1,0.2,0.2,0.1,0.15,3,24
0.1,0.2,0.2,0.1,0.2,3,24
0.1,0.2,0.2,0.1,0.25,3,24
0.1,0.2,0.2,0.1,0.3,3,24
0.1,0.2,0.2,0.15,0.05,3,24
0.1,0.2,0.2,0.15,0.1,3,24
0.1,0.2,0.2,0.15,0.15,3,24
0.1,0.2,0.2,0.15,0.2,3,24
0.1,0.2,0.2,0.15,0.25,3,24
0.1,0.2,0.2,0.15,0.3,3,24
0.1,0.2,0.2,0.2,0.05,3,24
0.1,0.2,0.2,0.2,0.1,3,24
0.1,0.2,0.2,0.2,0.15,3,24
0.1,0.2,0.2,0.2,0.2,3,24
0.1,0.2,0.2,0.2,0.25,3,24
0.1,0.2,0.2,0.2,0.3,3,24
0.1,0.2,0.2,0.25,0.05,3,24
0.1,0.2,0.2,0.25,0.1,3,24
0.1,0.2,0.2,0.25,0.15,3,24
0.1,0.2,0.2,0.25,0.2,3,24
0.1,0.2,0.2,0.25,0.25,3,24
0.1,0.2,0.2,0.25,0.3,3,24
0.1,0.2,0.2,0.3,0.05,2,24
0.1,0.2,0.2,0.3,0.1,3,24
0.1,0.2,0.2,0.3,0.15,3,24
0.1,0.2,0.2,0.3,0.2,3,24
0.1,0.2,0.2,0.3,0.25,3,24
0.1,0.2,0.2,0.3,0.3,3,24
0.1,0.2,0.25,0.05,0.05,3,24
0.1,0.2,0.25,0.05,0.1,3,24
0.1,0.2,0.25,0.05,0.15,3,24
0.1,0.2,0.25,0.05,0.2,3,24
0.1,0.2,0.25,0.05,0.25,5,24
0.1,0.2,0.25,0.05,0.3,5,24
0.1,0.2,0.25,0.1,0.05,3,24
0.1,0.2,0.25,0.1,0.1,3,24
0.1,0.2,0.25,0.1,0.15,3,24
0.1,0.2,0.25,0.1,0.2,3,24
0.1,0.2,0.25,0.1,0.25,3,24
0.1,0.2,0.25,0.1,0.3,3,24
0.1,0.2,0.25,0.15,0.05,3,24
0.1,0.2,0.25,0.15,0.1,3,24
0.1,0.2,0.25,0.15,0.15,3,24
0.1,0.2,0.25,0.15,0.2,3,24
0.1,0.2,0.25,0.15,0.25,3,24
0.1,0.2,0.25,0.15,0.3,3,24
0.1,0.2,0.25,0.2,0.05,2,24
0.1,0.2,0.25,0.2,0.1,3,24
0.1,0.2,0.25,0.2,0.15,3,24
0.1,0.2,0.25,0.2,0.2,3,24
0.1,0.2,0.25,0.2,0.25,3,24
0.1,0.2,0.25,0.2,0.3,3,24
0.1,0.2,0.25,0.25,0.05,2,24
0.1,0.2,0.25,0.25,0.1,3,24
0.1,0.2,0.25,0.25,0.15,3,24
0.1,0.2,0.25,0.25,0.2,3,24
0.1,0.2,0.25,0.25,0.25,3,24
0.1,0.2,0.25,0.25,0.3,3,24
0.1,0.2,0.25,0.3,0.05,2,24
0.1,0.2,0.25,0.3,0.1,3,24
0.1,0.2,0.25,0.3,0.15,3,24
0.1,0.2,0.25,0.3,0.2,3,24
0.1,0.2,0.25,0.3,0.25,3,24
0.1,0.2,0.25,0.3,0.3,3,24
0.1,0.2,0.3,0.05,0.05,3,24
0.1,0.2,0.3,0.05,0.1,3,24
0.1,0.2,0.3,0.05,0.15,3,24
0.1,0.2,0.3,0.05,0.2,3,24
0.1,0.2,0.3,0.05,0.25,3,24
0.1,0.2,0.3,0.05,0.3,3,24
0.1,0.2,0.3,0.1,0.05,3,24
0.1,0.2,0.3,0.1,0.1,3,24
0.1,0.2,0.3,0.1,0.15,3,24
0.1,0.2,0.3,0.1,0.2,3,24
0.1,0.2,0.3,0.1,0.25,3,24
0.1,0.2,0.3,0.1,0.3,3,24
0.1,0.2,0.3,0.15,0.05,2,24
0.1,0.2,0.3,0.15,0.1,3,24
0.1,0.2,0.3,0.15,0.15,3,24
0.1,0.2,0.3,0.15,0.2,3,24
0.1,0.2,0.3,0.15,0.25,3,24
0.1,0.2,0.3,0.15,0.3,3,24
0.1,0.2,0.3,0.2,0.05,2,24
0.1,0.2,0.3,0.2,0.1,3,24
0.1,0.2,0.3,0.2,0.15,3,24
0.1,0.2,0.3,0.2,0.2,3,24
0.1,0.2,0.3,0.2,0.25,3,24
0.1,0.2,0.3,0.2,0.3,3,24
0.1,0.2,0.3,0.25,0.05,2,24
0.1,0.2,0.3,0.25,0.1,3,24
0.1,0.2,0.3,0.25,0.15,3,24
0.1,0.2,0.3,0.25,0.2,3,24
0.1,0.2,0.3,0.25,0.25,3,24
0.1,0.2,0.3,0.25,0.3,3,24
0.1,0.2,0.3,0.3,0.05,2,24
0.1,0.2,0.3,0.3,0.1,3,24
0.1,0.2,0.3,0.3,0.15,3,24
0.1,0.2,0.3,0.3,0.2,3,24
0.1,0.2,0.3,0.3,0.25,3,24
0.1,0.2,0.3,0.3,0.3,3,24
0.1,0.6,0.05,0.05,0.05,110,24
0.1,0.6,0.05,0.05,0.1,125,24
0.1,0.6,0.05,0.05,0.15,113,24
0.1,0.6,0.05,0.05,0.2,114,24
0.1,0.6,0.05,0.05,0.25,127,24
0.1,0.6,0.05,0.05,0.3,132,24
0.1,0.6,0.05,0.1,0.05,74,24
0.1,0.6,0.05,0.1,0.1,107,24
0.1,0.6,0.05,0.1,0.15,111,24
0.1,0.6,0.05,0.1,0.2,110,24
0.1,0.6,0.05,0.1,0.25,100,24
0.1,0.6,0.05,0.1,0.3,111,24
0.1,0.6,0.05,0.15,0.05,41,24
0.1,0.6,0.05,0.15,0.1,67,24
0.1,0.6,0.05,0.15,0.15,78,24
0.1,0.6,0.05,0.15,0.2,79,24
0.1,0.6,0.05,0.15,0.25,79,24
0.1,0.6,0.05,0.15,0.3,80,24
0.1,0.6,0.05,0.2,0.05,19,24
0.1,0.6,0.05,0.2,0.1,36,24
0.1,0.6,0.05,0.2,0.15,43,24
0.1,0.6,0.05,0.2,0.2,81,24
0.1,0.6,0.05,0.2,0.25,51,24
0.1,0.6,0.05,0.2,0.3,59,24
0.1,0.6,0.05,0.25,0.05,32,24
0.1,0.6,0.05,0.25,0.1,38,24
0.1,0.6,0.05,0.25,0.15,68,24
0.1,0.6,0.05,0.25,0.2,36,24
0.1,0.6,0.05,0.25,0.25,37,24
0.1,0.6,0.05,0.25,0.3,38,24
0.1,0.6,0.05,0.3,0.05,12,24
0.1,0.6,0.05,0.3,0.1,39,24
0.1,0.6,0.05,0.3,0.15,41,24
0.1,0.6,0.05,0.3,0.2,43,24
0.1,0.6,0.05,0.3,0.25,62,24
0.1,0.6,0.05,0.3,0.3,69,24
0.1,0.6,0.1,0.05,0.05,61,24
0.1,0.6,0.1,0.05,0.1,80,24
0.1,0.6,0.1,0.05,0.15,81,24
0.1,0.6,0.1,0.05,0.2,111,24
0.1,0.6,0.1,0.05,0.25,113,24
0.1,0.6,0.1,0.05,0.3,115,24
0.1,0.6,0.1,0.1,0.05,14,24
0.1,0.6,0.1,0.1,0.1,55,24
0.1,0.6,0.1,0.1,0.15,52,24
0.1,0.6,0.1,0.1,0.2,62,24
0.1,0.6,0.1,0.1,0.25,68,24
0.1,0.6,0.1,0.1,0.3,71,24
0.1,0.6,0.1,0.15,0.05,10,24
0.1,0.6,0.1,0.15,0.1,14,24
0.1,0.6,0.1,0.15,0.15,14,24
0.1,0.6,0.1,0.15,0.2,19,24
0.1,0.6,0.1,0.15,0.25,34,24
0.1,0.6,0.1,0.15,0.3,39,24
0.1,0.6,0.1,0.2,0.05,10,24
0.1,0.6,0.1,0.2,0.1,13,24
0.1,0.6,0.1,0.2,0.15,10,24
0.1,0.6,0.1,0.2,0.2,10,24
0.1,0.6,0.1,0.2,0.25,10,24
0.1,0.6,0.1,0.2,0.3,10,24
0.1,0.6,0.1,0.25,0.05,10,24
0.1,0.6,0.1,0.25,0.1,13,24
0.1,0.6,0.1,0.25,0.15,14,24
0.1,0.6,0.1,0.25,0.2,18,24
0.1,0.6,0.1,0.25,0.25,23,24
0.1,0.6,0.1,0.25,0.3,27,24
0.1,0.6,0.1,0.3,0.05,8,24
0.1,0.6,0.1,0.3,0.1,10,24
0.1,0.6,0.1,0.3,0.15,13,24
0.1,0.6,0.1,0.3,0.2,12,24
0.1,0.6,0.1,0.3,0.25,15,24
0.1,0.6,0.1,0.3,0.3,14,24
0.1,0.6,0.15,0.05,0.05,14,24
0.1,0.6,0.15,0.05,0.1,48,24
0.1,0.6,0.15,0.05,0.15,28,24
0.1,0.6,0.15,0.05,0.2,68,24
0.1,0.6,0.15,0.05,0.25,66,24
0.1,0.6,0.15,0.05,0.3,69,24
0.1,0.6,0.15,0.1,0.05,11,24
0.1,0.6,0.15,0.1,0.1,13,24
0.1,0.6,0.15,0.1,0.15,38,24
0.1,0.6,0.15,0.1,0.2,38,24
0.1,0.6,0.15,0.1,0.25,34,24
0.1,0.6,0.15,0.1,0.3,36,24
0.1,0.6,0.15,0.15,0.05,10,24
0.1,0.6,0.15,0.15,0.1,10,24
0.1,0.6,0.15,0.15,0.15,15,24
0.1,0.6,0.15,0.15,0.2,14,24
0.1,0.6,0.15,0.15,0.25,12,24
0.1,0.6,0.15,0.15,0.3,12,24
0.1,0.6,0.15,0.2,0.05,9,24
0.1,0.6,0.15,0.2,0.1,10,24
0.1,0.6,0.15,0.2,0.15,13,24
0.1,0.6,0.15,0.2,0.2,11,24
0.1,0.6,0.15,0.2,0.25,11,24
0.1,0.6,0.15,0.2,0.3,10,24
0.1,0.6,0.15,0.25,0.05,8,24
0.1,0.6,0.15,0.25,0.1,10,24
0.1,0.6,0.15,0.25,0.15,12,24
0.1,0.6,0.15,0.25,0.2,13,24
0.1,0.6,0.15,0.25,0.25,13,24
0.1,0.6,0.15,0.25,0.3,13,24
0.1,0.6,0.15,0.3,0.05,4,24
0.1,0.6,0.15,0.3,0.1,8,24
0.1,0.6,0.15,0.3,0.15,11,24
0.1,0.6,0.15,0.3,0.2,11,24
0.1,0.6,0.15,0.3,0.25,12,24
0.1,0.6,0.15,0.3,0.3,13,24
0.1,0.6,0.2,0.05,0.05,12,24
0.1,0.6,0.2,0.05,0.1,9,24
0.1,0.6,0.2,0.05,0.15,21,24
0.1,0.6,0.2,0.05,0.2,36,24
0.1,0.6,0.2,0.05,0.25,30,24
0.1,0.6,0.2,0.05,0.3,40,24
0.1,0.6,0.2,0.1,0.05,9,24
0.1,0.6,0.2,0.1,0.1,12,24
0.1,0.6,0.2,0.1,0.15,12,24
0.1,0.6,0.2,0.1,0.2,16,24
0.1,0.6,0.2,0.1,0.25,12,24
0.1,0.6,0.2,0.1,0.3,17,24
0.1,0.6,0.2,0.15,0.05,8,24
0.1,0.6,0.2,0.15,0.1,11,24
0.1,0.6,0.2,0.15,0.15,10,24
0.1,0.6,0.2,0.15,0.2,10,24
0.1,0.6,0.2,0.15,0.25,13,24
0.1,0.6,0.2,0.15,0.3,13,24
0.1,0.6,0.2,0.2,0.05,8,24
0.1,0.6,0.2,0.2,0.1,8,24
0.1,0.6,0.2,0.2,0.15,9,24
0.1,0.6,0.2,0.2,0.2,10,24
0.1,0.6,0.2,0.2,0.25,13,24
0.1,0.6,0.2,0.2,0.3,11,24
0.1,0.6,0.2,0.25,0.05,6,24
0.1,0.6,0.2,0.25,0.1,8,24
0.1,0.6,0.2,0.25,0.15,8,24
0.1,0.6,0.2,0.25,0.2,10,24
0.1,0.6,0.2,0.25,0.25,10,24
0.1,0.6,0.2,0.25,0.3,11,24
0.1,0.6,0.2,0.3,0.05,6,24
0.1,0.6,0.2,0.3,0.1,6,24
0.1,0.6,0.2,0.3,0.15,8,24
0.1,0.6,0.2,0.3,0.2,9,24
0.1,0.6,0.2,0.3,0.25,9,24
0.1,0.6,0.2,0.3,0.3,10,24
0.1,0.6,0.25,0.05,0.05,11,24
0.1,0.6,0.25,0.05,0.1,11,24
0.1,0.6,0.25,0.05,0.15,8,24
0.1,0.6,0.25,0.05,0.2,9,24
0.1,0.6,0.25,0.05,0.25,18,24
0.1,0.6,0.25,0.05,0.3,22,24
0.1,0.6,0.25,0.1,0.05,6,24
